popularity,duration,end_of_fade_in,start_of_fade_out,loudness,tempo,tempo_confidence,time_signature,time_signature_confidence,key,key_confidence,mode,mode_confidence,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,duration_ms,label
41.0,176.1698,0.0,176.1698,-8.112,142.895,0.088,4,1.0,1,0.673,0,0.614,0.6930000000000001,0.685,0.323,0.28,1.37e-06,0.326,0.301,176170,0
56.0,181.4083,2.24073,178.10866,-8.084,118.486,0.14200000000000002,4,0.539,2,0.34,1,0.483,0.401,0.503,0.0439,0.0158,0.0,0.134,0.23600000000000002,181408,0
62.0,219.38925,0.21125000000000002,215.5218,-8.521,100.025,0.656,4,0.913,2,0.211,1,0.326,0.783,0.627,0.10200000000000001,0.007560000000000001,0.0,0.0606,0.48,219389,1
70.0,154.46204,0.06971000000000001,146.69206,-4.384,130.059,0.784,4,1.0,2,0.212,1,0.535,0.797,0.713,0.279,0.06960000000000001,0.0,0.0694,0.464,154462,1
62.0,178.81541,0.0,172.85515,-7.661,127.892,0.295,4,0.977,1,0.63,1,0.728,0.673,0.405,0.0499,0.201,0.0,0.0748,0.317,178815,1
51.0,160.3546,0.08707000000000001,148.61932,-8.141,158.271,0.058,4,0.9570000000000001,0,0.461,1,0.676,0.481,0.683,0.0357,0.191,0.0,0.265,0.768,160355,0
62.0,136.99779,0.06381,132.58594,-11.964,115.014,0.6940000000000001,4,0.984,3,0.055,0,0.026000000000000002,0.891,0.434,0.131,0.459,2.21e-06,0.0857,0.543,136998,1
65.0,194.86395,0.20308,190.43846,-5.19,139.284,0.458,4,1.0,1,0.61,1,0.803,0.583,0.6890000000000001,0.132,0.251,0.0,0.0791,0.932,194864,1
62.0,162.91687,0.0,157.91312,-10.958,131.991,0.31,4,1.0,1,0.867,1,0.54,0.5630000000000001,0.43,0.244,0.186,0.00014099999999999998,0.117,0.038200000000000005,162917,1
65.0,169.33682,0.0,166.49287,-4.741,175.112,0.183,4,0.8230000000000001,7,0.459,1,0.458,0.523,0.8260000000000001,0.07690000000000001,0.004580000000000001,0.0,0.09340000000000001,0.581,169337,1
65.0,135.07202,0.0,135.07202,-5.2620000000000005,170.096,0.365,4,0.992,1,0.504,1,0.586,0.6930000000000001,0.447,0.049800000000000004,0.0522,0.0,0.0869,0.6910000000000001,135072,1
70.0,167.62666,0.20916,161.83728,-9.561,149.046,0.844,4,1.0,10,0.381,0,0.433,0.661,0.511,0.304,0.0027700000000000003,0.0,0.608,0.4,167627,1
53.0,150.25854,0.0,146.79076,-5.572,183.322,0.26,4,0.795,1,0.328,1,0.464,0.615,0.74,0.209,0.148,0.0,0.164,0.47900000000000004,150259,0
68.0,137.8,0.0,127.19891,-6.172,158.225,0.5750000000000001,4,1.0,1,0.396,1,0.34800000000000003,0.873,0.686,0.374,0.0022500000000000003,0.0,0.0317,0.677,137800,1
61.0,139.8058,0.0,139.8058,-8.784,103.008,0.886,4,1.0,1,0.498,0,0.545,0.801,0.6900000000000001,0.061500000000000006,0.845,6.07e-06,0.241,0.7020000000000001,139806,1
68.0,178.06667,0.11601000000000002,170.121,-5.612,143.036,0.639,4,1.0,10,0.338,0,0.401,0.926,0.776,0.22,0.00283,0.0,0.0893,0.926,178067,1
62.0,135.56,0.15084,132.80074,-7.088,179.863,0.342,4,1.0,7,0.246,0,0.41600000000000004,0.6990000000000001,0.509,0.106,0.176,0.0,0.049100000000000005,0.674,135560,1
60.0,142.6634,0.0,138.25162,-9.017,116.045,0.732,4,1.0,5,0.321,0,0.497,0.932,0.462,0.0964,0.514,0.0,0.14,0.8290000000000001,142663,1
67.0,238.45332,0.0,222.08727,-8.761,154.918,0.23600000000000002,4,1.0,7,0.559,1,0.38,0.724,0.782,0.41600000000000004,0.37,3.32e-05,0.132,0.762,238453,1
61.0,226.4,0.13905,220.41542,-6.7059999999999995,145.95,0.841,4,0.996,1,0.022,1,0.421,0.713,0.5750000000000001,0.050100000000000006,0.006690000000000001,0.0,0.169,0.189,226400,1
68.0,145.6341,2.31619,139.29651,-11.313,166.061,0.634,4,0.584,10,0.17200000000000001,1,0.182,0.595,0.588,0.062400000000000004,0.507,0.781,0.113,0.518,145634,1
79.0,69.79918,0.16839,66.63546,-8.557,149.924,0.589,4,1.0,9,0.531,1,0.528,0.742,0.648,0.252,0.559,0.0298,0.11,0.704,69799,1
66.0,149.30463,0.22689,142.41379,-3.592,135.962,0.167,4,1.0,2,0.266,1,0.446,0.797,0.881,0.19,0.052500000000000005,3.820000000000001e-05,0.09480000000000001,0.485,149305,1
69.0,140.82408,0.20893,135.98766,-5.976,110.009,0.613,4,1.0,0,0.559,1,0.601,0.762,0.643,0.032100000000000004,0.0632,0.0,0.355,0.705,140824,1
66.0,162.0,0.0,153.62901,-6.048,139.954,0.294,4,0.992,4,0.165,0,0.23700000000000002,0.746,0.805,0.333,0.0961,0.0,0.326,0.683,162000,1
50.0,163.25066,0.0,159.39919,-7.418,67.535,0.0,4,0.841,11,0.425,1,0.457,0.773,0.554,0.325,0.54,0.0,0.155,0.457,163251,0
70.0,191.21333,0.0,188.66212,-7.069,152.049,0.65,4,1.0,8,0.398,1,0.527,0.837,0.556,0.08370000000000001,0.311,0.0,0.176,0.399,191213,1
64.0,195.47624,0.0,190.88544,-9.643,97.422,0.386,4,0.986,5,0.029,0,0.297,0.6000000000000001,0.602,0.352,0.376,0.0,0.133,0.676,195476,1
56.0,170.4352,0.0,157.22812,-7.228,78.967,0.094,4,0.669,1,0.681,1,0.524,0.537,0.5760000000000001,0.4,0.0261,0.0,0.0717,0.6900000000000001,170435,0
52.0,156.30667,0.0,151.82948,-7.415,144.257,0.643,4,1.0,1,0.0,0,0.169,0.781,0.676,0.294,0.392,0.0,0.117,0.35000000000000003,156307,0
58.0,265.84613,2.13624,246.4566,-12.127,158.945,0.197,4,0.962,10,0.385,0,0.454,0.643,0.546,0.41400000000000003,0.106,0.0,0.066,0.8170000000000001,265846,1
71.0,182.8101,0.25442000000000004,164.25215,-6.928,131.918,0.614,4,1.0,0,0.37,1,0.506,0.872,0.52,0.0618,0.715,0.0,0.09820000000000001,0.736,182810,1
56.0,201.86649,0.0,196.60336,-4.514,170.979,0.398,4,1.0,7,0.601,0,0.608,0.762,0.848,0.169,0.0679,2.78e-06,0.0629,0.627,201866,0
72.0,192.41333,0.33669000000000004,187.21088,-5.559,144.992,0.582,4,0.796,2,0.138,1,0.273,0.611,0.8160000000000001,0.0592,0.0292,0.0,0.0825,0.589,192413,1
58.0,173.33333,0.0,170.55637,-5.131,126.007,0.765,4,1.0,7,0.148,1,0.323,0.707,0.6910000000000001,0.0455,0.013600000000000001,0.021,0.14200000000000002,0.354,173333,1
66.0,159.6176,0.11111000000000001,152.37515,-3.976,125.895,0.867,4,0.977,7,0.967,0,0.738,0.687,0.917,0.156,0.0324,0.0,0.0971,0.09290000000000001,159618,1
58.0,190.73994,0.07864,181.6497,-3.862,154.892,0.648,4,0.894,2,0.546,0,0.444,0.501,0.889,0.0432,0.0117,0.0,0.121,0.323,190740,1
72.0,177.14975,0.2439,174.12643,-4.195,165.983,0.442,4,0.962,4,0.128,0,0.28300000000000003,0.446,0.8320000000000001,0.0596,0.00033099999999999997,0.000784,0.203,0.558,177150,1
51.0,145.81342,0.0,141.87973,-4.854,108.019,0.458,4,1.0,1,0.793,1,0.654,0.858,0.735,0.329,0.0344,1.41e-06,0.468,0.364,145813,0
88.0,161.803,0.10408,155.37051,-5.187,79.982,0.323,4,0.923,0,0.23800000000000002,1,0.423,0.7000000000000001,0.49,0.076,0.186,0.0,0.117,0.5690000000000001,161803,1
50.0,236.47084,0.09297000000000001,231.27075,-5.664,150.901,0.41300000000000003,4,0.8320000000000001,1,0.775,1,0.8180000000000001,0.773,0.721,0.0792,0.0908,0.0,0.342,0.775,236471,0
73.0,203.46667,0.21533000000000002,198.94276,-5.481,91.956,0.354,4,0.993,3,0.507,1,0.603,0.493,0.858,0.0641,0.0115,1.3e-06,0.292,0.391,203467,1
59.0,154.68748,0.40621,154.68748,-4.607,127.975,0.849,4,1.0,9,0.629,0,0.585,0.6990000000000001,0.869,0.0393,0.035,0.031,0.0965,0.591,154687,1
48.0,201.23074,2.39746,196.63818,-3.376,129.982,0.589,4,0.983,2,0.363,0,0.583,0.64,0.9510000000000001,0.0745,0.0611,0.333,0.291,0.28500000000000003,201231,0
48.0,170.70349,0.0,168.17052,-5.011,102.014,0.491,4,1.0,11,0.083,0,0.07100000000000001,0.792,0.866,0.0707,0.004770000000000001,0.0,0.14300000000000002,0.496,170703,0
76.0,158.82668,0.0,153.80318,-8.775,164.164,0.153,4,0.758,6,0.588,1,0.635,0.645,0.47500000000000003,0.07,0.726,0.00029,0.263,0.463,158827,1
55.0,178.09525,0.13973000000000002,174.52698,-7.132,126.025,0.8270000000000001,4,1.0,0,0.808,1,0.553,0.658,0.888,0.07830000000000001,0.008010000000000001,0.00215,0.123,0.0737,178095,0
72.0,165.06776,0.0,161.13487,-5.402,119.97,0.796,4,0.978,1,0.246,1,0.486,0.722,0.796,0.029,0.000926,5.18e-05,0.196,0.933,165068,1
72.0,182.85669,0.19746000000000002,175.97243,-4.888,89.836,0.007,4,0.966,11,0.462,0,0.517,0.548,0.61,0.0965,0.07540000000000001,0.0,0.203,0.317,182857,1
66.0,167.96567,0.22045,162.70802,-5.068,120.137,0.221,3,0.164,10,0.295,0,0.461,0.372,0.881,0.314,0.019,0.0,0.296,0.47400000000000003,167966,1
68.0,223.53333,0.0,219.88136,-3.222,162.042,0.661,4,0.848,7,0.0,1,0.157,0.461,0.908,0.07680000000000001,0.013300000000000001,1.4e-06,0.309,0.636,223533,1
64.0,196.13515,4.10413,189.6664,-3.9370000000000003,125.966,0.789,4,1.0,8,0.309,0,0.334,0.797,0.873,0.049800000000000004,0.020800000000000003,9.83e-05,0.0689,0.14300000000000002,196135,1
84.0,132.0,0.0,129.64862,-19.525,73.984,0.044,4,0.98,4,0.598,1,0.577,0.483,0.039400000000000004,0.053700000000000005,0.922,0.0125,0.112,0.146,132000,1
54.0,160.51945,0.28431,155.71883,-4.774,77.456,0.381,4,1.0,2,0.492,1,0.403,0.729,0.667,0.234,0.00288,0.0,0.058300000000000005,0.738,160519,0
57.0,179.07692,0.0,174.63728,-3.3,130.053,0.362,4,0.973,2,0.468,0,0.445,0.524,0.8170000000000001,0.0596,0.124,0.148,0.66,0.107,179077,1
54.0,213.42857,0.22063000000000002,206.37315,-7.158,139.997,0.6890000000000001,4,0.8240000000000001,8,0.551,0,0.523,0.524,0.893,0.042,0.0020800000000000003,0.00394,0.35100000000000003,0.09190000000000001,213429,0
55.0,194.54544,3.90095,185.19655,-5.562,131.975,0.341,4,0.993,9,0.23700000000000002,0,0.41100000000000003,0.47000000000000003,0.783,0.0366,0.188,2.92e-05,0.0367,0.23500000000000001,194545,0
47.0,210.46153,0.0,206.46024,-4.94,130.084,0.508,4,0.887,0,0.058,0,0.6000000000000001,0.47200000000000003,0.858,0.0675,0.0032400000000000003,0.0031000000000000003,0.493,0.062200000000000005,210462,0
70.0,196.22667,0.51646,189.71864,-5.662,100.996,0.41600000000000004,4,1.0,8,0.52,0,0.524,0.835,0.551,0.0378,0.324,1.6099999999999998e-06,0.0695,0.6970000000000001,196227,1
60.0,180.45805,0.12245,171.80444,-11.357,140.015,0.267,4,0.9450000000000001,11,0.47400000000000003,0,0.318,0.38,0.54,0.0368,0.013800000000000002,0.757,0.07390000000000001,0.0649,180458,1
81.0,205.28,0.13351000000000002,205.28,-8.623,113.265,0.112,4,0.8180000000000001,3,0.109,1,0.428,0.436,0.255,0.0364,0.9550000000000001,3.2800000000000004e-05,0.106,0.15,205280,1
60.0,230.31886,0.06948,225.43674,-6.046,159.88,0.323,4,0.9590000000000001,11,0.485,0,0.378,0.32,0.858,0.052500000000000005,0.0013800000000000002,0.851,0.34500000000000003,0.47400000000000003,230319,1
78.0,194.88663,0.21946000000000002,182.8049,-10.415,110.927,0.355,4,0.86,2,0.516,1,0.592,0.687,0.28800000000000003,0.045,0.863,0.0,0.09860000000000001,0.308,194887,1
62.0,188.5049,0.0,184.91211,-4.583,145.013,0.222,4,0.866,0,0.28200000000000003,1,0.529,0.761,0.554,0.0432,0.226,0.00023,0.181,0.381,188505,1
66.0,190.65982,0.11025000000000001,178.57306,-11.727,81.948,0.018000000000000002,4,1.0,1,0.094,0,0.339,0.734,0.272,0.0438,0.582,0.0,0.121,0.525,190660,1
61.0,136.0,0.0,129.9679,-3.349,179.986,0.578,4,1.0,8,0.455,1,0.537,0.544,0.8170000000000001,0.046400000000000004,0.035300000000000005,0.0,0.07490000000000001,0.47000000000000003,136000,1
72.0,213.63701,0.06458,208.65451,-6.035,117.977,0.715,4,1.0,1,0.747,0,0.706,0.782,0.528,0.053200000000000004,0.40900000000000003,7.890000000000001e-05,0.0999,0.389,213637,1
62.0,191.1815,3.36689,188.51701,-7.554,106.989,0.6900000000000001,4,1.0,0,0.787,0,0.8270000000000001,0.739,0.47100000000000003,0.0751,0.632,0.0,0.34600000000000003,0.594,191182,1
59.0,238.87012000000001,0.19161,229.15773,-3.593,103.996,0.937,4,1.0,8,0.448,1,0.543,0.535,0.979,0.0597,0.0006659999999999999,0.0,0.084,0.432,238870,1
73.0,118.4,0.0,115.42639,-6.477,75.171,0.394,4,1.0,2,0.0,1,0.307,0.71,0.525,0.311,0.08270000000000001,0.0,0.0661,0.903,118400,1
84.0,219.80228,0.060410000000000005,208.45134,-4.323,80.882,0.047,4,0.986,8,0.453,1,0.601,0.6930000000000001,0.935,0.224,0.18,0.0,0.179,0.391,219802,1
71.0,136.6141,0.20317000000000002,129.88081,-5.947,129.049,0.8150000000000001,4,0.908,7,0.6890000000000001,0,0.761,0.764,0.672,0.029300000000000003,0.07200000000000001,3.3199999999999996e-06,0.0806,0.789,136614,1
80.0,163.50404,0.0,163.50404,-7.045,90.0,0.031,4,1.0,4,0.67,0,0.493,0.737,0.5640000000000001,0.105,0.436,0.0,0.35100000000000003,0.528,163504,1
79.0,234.76112,3.78485,212.22458,-16.728,72.38,0.197,4,0.438,1,0.275,0,0.583,0.403,0.159,0.10400000000000001,0.961,0.012100000000000001,0.34,0.0381,234761,1
64.0,116.47624,0.34172,112.34395,-7.7620000000000005,77.093,0.23700000000000002,4,1.0,7,0.67,1,0.603,0.489,0.687,0.0333,0.14,0.731,0.131,0.187,116476,1
53.0,226.27264,0.29306000000000004,216.439,-11.803,79.316,0.202,4,1.0,2,0.613,1,0.734,0.481,0.28500000000000003,0.032100000000000004,0.893,0.0,0.109,0.333,226273,0
62.0,229.33333,5.89787,224.36862,-5.369,135.039,0.732,4,0.998,4,0.314,0,0.386,0.489,0.979,0.121,0.0005300000000000001,1.3100000000000002e-05,0.08510000000000001,0.309,229333,1
54.0,157.05882,0.0,154.5288,-6.225,135.957,0.494,4,1.0,2,0.5760000000000001,0,0.642,0.663,0.559,0.222,0.125,0.0,0.0823,0.448,157059,0
67.0,175.31252,0.0,167.1024,-3.659,127.963,0.71,4,0.971,11,0.776,0,0.6910000000000001,0.632,0.857,0.0504,0.00177,0.000154,0.259,0.483,175313,1
67.0,157.21333,0.20177,150.5814,-5.428,103.059,0.4,3,0.065,11,0.867,1,0.72,0.56,0.802,0.0373,0.0863,0.0,0.116,0.423,157213,1
56.0,227.0,0.0,217.03693,-6.563,89.302,0.08700000000000001,4,1.0,1,0.4,1,0.47800000000000004,0.299,0.809,0.0432,4.92e-05,0.0177,0.317,0.337,227000,0
76.0,224.0,0.0,216.13715,-10.306,112.544,0.069,5,0.548,2,0.306,0,0.559,0.514,0.313,0.0558,0.9,0.0,0.11900000000000001,0.5640000000000001,224000,1
69.0,273.66666,0.0,265.61887,-6.813,130.003,0.723,4,1.0,7,0.556,0,0.459,0.9430000000000001,0.524,0.178,0.0456,3.0799999999999997e-06,0.09870000000000001,0.41100000000000003,273667,1
54.0,187.0,0.0,178.28862,-4.002,157.934,0.728,4,0.9530000000000001,0,0.523,1,0.614,0.487,0.852,0.0596,0.054,0.0,0.111,0.191,187000,0
82.0,143.41466,0.9345100000000001,129.9853,-6.413,81.985,0.303,4,1.0,8,0.49,1,0.464,0.886,0.651,0.222,0.188,0.0,0.11,0.47600000000000003,143415,1
59.0,209.77441,0.0,197.44508,-6.419,166.112,0.5720000000000001,4,1.0,2,0.321,0,0.418,0.811,0.552,0.111,0.113,1.1899999999999998e-06,0.0918,0.618,209774,1
69.0,187.08,2.58322,180.5932,-6.226,160.021,0.433,4,0.5670000000000001,5,0.11800000000000001,0,0.395,0.437,0.855,0.0683,0.0694,0.0,0.0523,0.48,187080,1
89.0,189.48608,0.23329000000000003,180.50032,-7.241,91.05,0.183,4,1.0,11,0.762,1,0.751,0.775,0.327,0.0557,0.841,0.0,0.0821,0.595,189486,1
70.0,164.16667,0.18862,160.6937,-7.306,90.045,0.47000000000000003,4,1.0,9,0.729,0,0.604,0.647,0.642,0.0743,0.262,0.0,0.134,0.48,164167,1
58.0,134.53206,0.12762,134.53206,-4.955,199.72,0.136,4,1.0,0,0.0,1,0.0,0.639,0.459,0.321,0.133,0.0,0.12,0.775,134532,1
57.0,224.14667,0.12181000000000002,215.23157,-6.332,130.014,0.848,4,0.962,1,0.594,1,0.534,0.552,0.708,0.0366,0.008530000000000001,0.0,0.09,0.52,224147,1
68.0,154.95782,0.11610000000000001,143.38902,-7.442,145.055,0.196,4,0.79,4,0.5760000000000001,0,0.523,0.647,0.612,0.06810000000000001,0.08710000000000001,0.0,0.294,0.615,154958,1
72.0,198.05795,0.0,195.1405,-6.8629999999999995,147.0,0.36,4,0.801,1,0.561,0,0.424,0.56,0.707,0.07,0.264,0.000268,0.108,0.341,198058,1
66.0,193.34666,4.40599,183.69305,-6.814,117.947,0.659,4,0.983,0,0.712,1,0.79,0.609,0.65,0.0342,0.09910000000000001,0.0,0.074,0.448,193347,1
60.0,199.86667,5.56698,194.89088,-9.612,97.107,0.396,4,1.0,5,0.748,0,0.737,0.657,0.492,0.136,0.392,0.0,0.425,0.193,199867,1
63.0,171.69066,0.0,166.70186,-5.174,160.047,0.855,4,0.877,10,0.623,0,0.59,0.797,0.839,0.148,0.0143,2.4200000000000002e-05,0.116,0.675,171691,1
67.0,197.5,0.19084,190.90286,-3.566,119.936,0.727,4,0.438,8,0.378,0,0.462,0.652,0.768,0.0528,0.13,0.0,0.138,0.492,197500,1
53.0,122.14998,0.23215000000000002,113.30757,-6.094,86.538,0.035,4,0.982,10,0.41400000000000003,0,0.506,0.639,0.765,0.056600000000000004,0.108,0.0,0.112,0.526,122150,0
53.0,196.34666,0.261,186.9961,-7.786,163.513,0.268,4,1.0,11,0.8320000000000001,1,0.771,0.47100000000000003,0.545,0.0434,0.20600000000000002,0.0,0.114,0.201,196347,0
65.0,172.06667,0.0,166.54512,-3.936,132.048,0.67,4,1.0,3,0.453,1,0.47500000000000003,0.661,0.766,0.0609,0.2,0.0,0.08080000000000001,0.582,172067,1
69.0,181.2,0.0,175.50221,-8.696,139.984,0.59,4,1.0,6,0.436,0,0.20400000000000001,0.775,0.635,0.28,0.094,0.0,0.279,0.554,181200,1
57.0,166.53061,0.0,161.55864,-5.39,99.748,0.267,5,0.614,11,0.526,0,0.197,0.658,0.871,0.37,0.0661,0.0,0.064,0.962,166531,1
41.0,318.93332,0.221,316.83627,-7.479,93.285,0.647,4,0.987,7,0.66,0,0.5,0.642,0.6970000000000001,0.356,0.17200000000000001,0.0,0.5660000000000001,0.513,318933,0
64.0,192.0,0.11011000000000001,183.69305,-5.853,127.18,0.482,4,0.974,8,0.541,1,0.616,0.584,0.8310000000000001,0.0631,0.159,0.0,0.14400000000000002,0.359,192000,1
49.0,198.46822,0.0,175.73442,-13.396,99.215,0.392,4,0.9500000000000001,11,0.626,0,0.668,0.577,0.376,0.377,0.438,0.0005729999999999999,0.106,0.281,198468,0
72.0,163.40422,0.0,156.68245,-11.39,141.042,0.721,4,1.0,6,0.534,0,0.582,0.765,0.468,0.245,0.616,0.000206,0.095,0.447,163404,1
54.0,173.92046,5.45088,169.70885,-7.757,174.069,0.47100000000000003,4,0.068,7,0.776,1,0.468,0.644,0.623,0.061500000000000006,0.211,0.0004900000000000001,0.148,0.35100000000000003,173920,0
30.0,191.32893,2.15946,184.57542,-7.509,132.486,0.553,4,0.682,9,0.343,0,0.258,0.744,0.705,0.355,0.369,6.69e-06,0.188,0.834,191329,0
36.0,256.0,0.0,250.5375,-7.219,93.064,0.228,4,0.886,4,0.36,0,0.311,0.552,0.8170000000000001,0.676,0.253,0.0,0.252,0.499,256000,0
62.0,176.76567,4.34213,173.22086,-7.687,112.899,0.442,4,0.9440000000000001,1,0.0,0,0.401,0.554,0.429,0.0334,0.0405,0.0,0.23,0.195,176766,1
52.0,138.85715,0.0,136.23727,-7.636,140.733,0.27,4,0.893,11,0.385,1,0.39,0.644,0.551,0.436,0.311,0.0,0.14,0.595,138857,0
62.0,194.66667,0.66141,194.66667,-5.0,90.009,0.431,4,1.0,10,0.541,0,0.497,0.895,0.787,0.20600000000000002,0.43,0.0,0.07930000000000001,0.752,194667,1
42.0,180.67673,2.41488,180.67673,-6.081,138.509,0.654,4,1.0,1,0.295,1,0.393,0.41200000000000003,0.835,0.228,0.14,0.00159,0.587,0.372,180677,0
75.0,164.21053,0.13937000000000002,159.8984,-5.6850000000000005,95.017,0.315,4,1.0,6,0.255,0,0.34800000000000003,0.742,0.612,0.08310000000000001,0.08650000000000001,0.0,0.0441,0.6910000000000001,164211,1
60.0,247.11769,0.0,230.70186,-10.045,121.971,0.771,4,1.0,2,0.0,1,0.107,0.861,0.654,0.064,0.015600000000000001,0.644,0.0951,0.751,247118,1
58.0,152.49333,0.16857000000000003,149.24626,-5.5969999999999995,98.077,0.47300000000000003,4,1.0,0,0.676,1,0.677,0.6940000000000001,0.806,0.0599,0.054200000000000005,0.0,0.0927,0.664,152493,1
60.0,125.37356,0.12771000000000002,123.02512,-5.861,145.156,0.47900000000000004,4,1.0,2,0.281,1,0.191,0.908,0.596,0.367,0.0896,1.7000000000000003e-05,0.308,0.917,125374,1
24.0,167.0,0.48753,164.89651,-6.525,97.88,0.47100000000000003,4,1.0,5,0.059000000000000004,0,0.47000000000000003,0.736,0.904,0.26,0.453,8.480000000000001e-05,0.105,0.46,167000,0
64.0,216.1879,0.30902,213.08372,-5.7940000000000005,100.043,0.71,4,0.994,8,0.1,1,0.308,0.781,0.726,0.0526,0.0149,1.88e-05,0.20500000000000002,0.605,216188,1
33.0,228.18668,0.16952,209.54848,-8.186,143.163,0.577,4,1.0,9,0.176,0,0.368,0.845,0.716,0.365,0.202,0.00202,0.281,0.894,228187,0
61.0,182.29732,2.40327,167.74677,-8.587,139.62,0.459,4,0.9420000000000001,7,0.711,1,0.621,0.52,0.738,0.302,0.21,0.0,0.148,0.6980000000000001,182297,1
70.0,173.20296,0.0,168.83229,-3.236,111.026,0.769,4,1.0,9,0.011,1,0.254,0.679,0.871,0.0517,0.052700000000000004,0.0,0.335,0.837,173203,1
64.0,156.66667,0.0,150.79619,-3.717,160.031,0.078,4,0.898,8,0.851,0,0.664,0.521,0.835,0.0728,0.025900000000000003,0.00011,0.091,0.482,156667,1
38.0,150.0,0.0,146.06512,-5.371,102.814,0.894,4,1.0,1,0.723,0,0.656,0.8260000000000001,0.763,0.179,0.178,1.8700000000000004e-05,0.0838,0.67,150000,0
66.0,163.81573,0.68562,163.81573,-6.436,151.898,0.438,4,0.974,0,0.533,1,0.616,0.714,0.657,0.11800000000000001,0.08020000000000001,0.0,0.35000000000000003,0.725,163816,1
42.0,165.7143,0.0,158.99864,-10.857,111.751,0.027,5,0.9470000000000001,9,0.382,0,0.449,0.663,0.308,0.501,0.784,0.0,0.111,0.582,165714,0
28.0,174.6,0.0,174.6,-16.15,142.998,0.30000000000000004,4,1.0,8,0.5760000000000001,1,0.686,0.59,0.332,0.364,0.133,0.0,0.0809,0.595,174600,0
55.0,223.31633,0.0,220.99011,-9.73,140.299,0.07,4,0.992,10,0.317,1,0.436,0.645,0.668,0.556,0.0557,0.0,0.0352,0.8300000000000001,223316,0
80.0,262.50507,0.0,258.35684,-5.956,175.772,0.54,4,0.862,0,0.513,1,0.543,0.466,0.789,0.0663,0.0146,0.0,0.0637,0.36,262505,1
23.0,177.6,0.0,167.89188,-5.478,199.967,0.617,4,1.0,1,0.273,0,0.333,0.653,0.742,0.272,0.0402,0.000388,0.0918,0.323,177600,0
50.0,254.93016,0.11565,249.78287,-7.154,141.539,0.30000000000000004,4,1.0,9,0.443,1,0.302,0.644,0.889,0.442,0.321,0.0,0.138,0.677,254930,0
40.0,173.33333,0.0,158.84772,-9.504,144.083,0.771,4,1.0,1,0.271,1,0.359,0.869,0.625,0.367,0.25,0.0,0.303,0.7020000000000001,173333,0
28.0,138.35294,0.0,138.35292,-8.711,170.061,0.019,4,1.0,6,0.487,1,0.499,0.719,0.467,0.578,0.639,0.0,0.167,0.46900000000000003,138353,0
80.0,167.50426,0.0,162.24364,-3.555,96.058,0.725,4,1.0,6,0.40800000000000003,0,0.42,0.8280000000000001,0.724,0.07150000000000001,0.0424,1.68e-06,0.468,0.896,167504,1
57.0,177.18668,2.16526,174.42249,-4.167,145.04,0.062,4,0.988,11,0.5730000000000001,1,0.618,0.561,0.811,0.0403,0.194,6.13e-05,0.309,0.34,177187,1
68.0,141.39532,0.0,141.39532,-7.627,129.097,0.846,4,1.0,4,0.194,0,0.20500000000000002,0.907,0.707,0.185,0.00983,0.444,0.166,0.5660000000000001,141395,1
65.0,229.33206,0.0,223.66042,-2.699,130.051,0.848,4,0.994,4,0.6000000000000001,0,0.618,0.5760000000000001,0.93,0.09190000000000001,0.025400000000000002,4.749999999999999e-06,0.491,0.804,229332,1
62.0,171.0,0.0,162.77188,-11.738,129.819,0.717,4,1.0,5,0.8200000000000001,1,0.672,0.583,0.21,0.0402,0.721,5.8899999999999995e-06,0.111,0.314,171000,1
65.0,207.78172,0.56884,201.74658,-3.102,125.952,0.751,4,0.918,11,0.6950000000000001,0,0.669,0.707,0.9510000000000001,0.178,0.0641,0.0,0.128,0.327,207782,1
61.0,216.12,0.09832,204.93352,-7.822,103.044,0.117,4,0.997,0,0.445,0,0.64,0.789,0.47200000000000003,0.0352,0.449,0.0,0.0969,0.835,216120,1
63.0,136.5,0.0,130.798,-6.3,80.038,0.0,3,0.796,0,0.541,1,0.42,0.533,0.462,0.41600000000000004,0.221,0.0,0.114,0.462,136500,1
65.0,134.8351,0.12857000000000002,129.57315,-6.336,136.142,0.506,4,0.989,7,0.41300000000000003,1,0.553,0.519,0.796,0.0663,0.0036100000000000004,0.000788,0.08700000000000001,0.201,134835,1
61.0,289.8264,0.15660000000000002,283.42856,-4.052,149.623,0.067,4,1.0,6,0.0,1,0.2,0.381,0.75,0.309,0.0683,0.0,0.34900000000000003,0.56,289826,1
27.0,139.2857,0.0,136.79456,-6.52,112.057,1.0,4,1.0,10,0.497,0,0.538,0.748,0.784,0.10300000000000001,0.2,0.049600000000000005,0.10200000000000001,0.8130000000000001,139286,0
43.0,165.0,0.0,161.39029,-4.18,111.989,0.969,4,1.0,11,0.343,1,0.359,0.887,0.787,0.115,0.211,3.59e-05,0.061700000000000005,0.464,165000,0
60.0,154.0,0.0,150.63365,-5.641,111.055,1.0,4,1.0,7,0.592,0,0.459,0.861,0.8150000000000001,0.0504,0.263,0.146,0.0477,0.771,154000,1
62.0,194.3478,0.2034,187.68109,-5.443,137.982,0.675,4,0.9520000000000001,5,0.245,0,0.466,0.737,0.775,0.039900000000000005,0.0945,0.34900000000000003,0.191,0.306,194348,1
