danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence
0.7030000000000001,0.733,0.0487,0.185,0.0,0.115,0.40800000000000003
0.676,0.659,0.0476,0.194,0.0,0.28300000000000003,0.595
0.877,0.444,0.17200000000000001,0.24,0.0,0.169,0.658
0.534,0.8170000000000001,0.10300000000000001,0.18,5.0700000000000006e-05,0.488,0.35100000000000003
0.616,0.717,0.11,0.194,9.810000000000001e-05,0.0731,0.72
0.52,0.591,0.030100000000000002,0.353,0.00412,0.10200000000000001,0.359
0.762,0.633,0.06760000000000001,0.373,0.0,0.0729,0.723
0.708,0.552,0.0714,0.542,0.0037700000000000003,0.17500000000000002,0.596
0.6880000000000001,0.842,0.264,0.0499,0.0,0.241,0.41600000000000004
0.327,0.168,0.0499,0.912,0.0245,0.09730000000000001,0.0999
0.785,0.846,0.043300000000000005,0.08320000000000001,0.803,0.11800000000000001,0.334
0.601,0.647,0.050800000000000005,0.0010400000000000001,1.6099999999999998e-06,0.357,0.25
0.713,0.719,0.0455,0.164,0.0335,0.0853,0.24
0.768,0.613,0.133,0.399,0.524,0.196,0.218
0.651,0.674,0.321,0.202,0.0,0.10400000000000001,0.61
0.626,0.5690000000000001,0.25,0.31,1.58e-05,0.145,0.276
0.537,0.657,0.5630000000000001,0.377,0.0,0.151,0.653
0.427,0.913,0.0591,0.00534,0.0,0.735,0.184
0.417,0.605,0.0746,0.398,0.0,0.426,0.551
0.9530000000000001,0.621,0.221,0.017,0.0,0.0398,0.883
0.673,0.5710000000000001,0.0488,0.0737,0.0,0.117,0.042
0.717,0.527,0.11900000000000001,0.0835,0.0,0.08510000000000001,0.656
0.778,0.934,0.321,0.184,0.0,0.123,0.803
0.556,0.535,0.042,0.114,0.0,0.147,0.406
0.745,0.839,0.0489,0.0454,3.09e-05,0.0882,0.226
0.41400000000000003,0.765,0.047900000000000005,0.0026400000000000004,0.0,0.438,0.0398
0.333,0.47800000000000004,0.031,0.367,2.28e-06,0.115,0.291
0.642,0.202,0.0639,0.795,0.0,0.11800000000000001,0.587
0.709,0.467,0.033100000000000004,0.534,0.0,0.10400000000000001,0.507
0.65,0.388,0.0332,0.306,0.0,0.114,0.628
0.494,0.771,0.0626,0.0649,0.0,0.11,0.371
0.704,0.146,0.043300000000000005,0.898,0.0,0.116,0.521
0.853,0.6960000000000001,0.06330000000000001,0.008520000000000002,1e-06,0.07730000000000001,0.324
0.635,0.616,0.0317,0.0835,0.0,0.195,0.716
0.79,0.325,0.127,0.509,0.0,0.155,0.539
0.516,0.323,0.0716,0.489,4.8200000000000004e-06,0.189,0.386
0.609,0.556,0.0292,0.497,0.0,0.11900000000000001,0.543
0.59,0.148,0.0349,0.856,0.0,0.0862,0.309
0.585,0.872,0.06430000000000001,0.16,0.0,0.0868,0.962
0.454,0.419,0.0352,0.179,0.0,0.132,0.224
0.583,0.297,0.406,0.879,0.0,0.127,0.291
0.585,0.22,0.0366,0.8150000000000001,0.0,0.08510000000000001,0.34800000000000003
0.47100000000000003,0.889,0.0335,0.0506,0.0,0.108,0.377
0.47500000000000003,0.805,0.037700000000000004,0.000453,0.0,0.14300000000000002,0.488
0.494,0.796,0.0324,0.019700000000000002,0.000178,0.309,0.447
0.633,0.641,0.0601,0.28700000000000003,0.0,0.0959,0.187
0.28200000000000003,0.203,0.0307,0.187,0.0,0.296,0.263
0.41200000000000003,0.586,0.0318,0.292,3.66e-06,0.128,0.30000000000000004
0.796,0.727,0.04,0.793,2.4900000000000006e-05,0.0858,0.8180000000000001
0.562,0.804,0.055900000000000005,0.0723,0.0,0.0641,0.733
0.602,0.59,0.0279,0.318,0.000166,0.10400000000000001,0.381
0.739,0.491,0.027,0.791,0.0366,0.1,0.707
0.359,0.706,0.0309,0.000602,0.0,0.28500000000000003,0.47900000000000004
0.5750000000000001,0.644,0.0309,0.271,0.0,0.131,0.626
0.5690000000000001,0.325,0.0376,0.67,0.0,0.14100000000000001,0.274
0.343,0.243,0.0777,0.721,0.00198,0.0668,0.032
0.653,0.679,0.0529,0.039900000000000005,0.0,0.325,0.744
0.505,0.657,0.0318,0.373,0.00107,0.126,0.252
0.591,0.504,0.028,0.8180000000000001,0.0108,0.106,0.289
0.666,0.714,0.0313,0.42,0.0,0.0745,0.252
0.761,0.5650000000000001,0.041100000000000005,0.34500000000000003,0.0,0.0825,0.583
0.445,0.863,0.057,0.0334,0.0,0.21,0.627
0.322,0.48,0.0492,0.746,0.0,0.113,0.304
0.544,0.5720000000000001,0.031900000000000005,0.11800000000000001,0.0,0.234,0.52
0.482,0.548,0.0373,0.0363,2.28e-06,0.30000000000000004,0.34600000000000003
0.8,0.177,0.0528,0.924,0.0224,0.0862,0.463
0.792,0.662,0.0476,0.0714,0.0023,0.09820000000000001,0.399
0.803,0.658,0.046900000000000004,0.0201,0.0,0.0961,0.249
0.668,0.856,0.0453,0.08370000000000001,0.0446,0.096,0.737
0.6950000000000001,0.504,0.0304,0.147,0.0,0.111,0.197
0.523,0.543,0.156,0.65,0.0,0.257,0.318
0.5650000000000001,0.531,0.197,0.497,1.94e-06,0.10200000000000001,0.23700000000000002
0.38,0.793,0.467,0.303,0.0,0.335,0.529
0.673,0.729,0.029,0.000983,0.000107,0.226,0.482
0.773,0.366,0.112,0.354,0.00302,0.0707,0.509
0.718,0.606,0.0375,0.388,0.0,0.101,0.676
0.668,0.687,0.058,0.015700000000000002,0.0008219999999999999,0.149,0.468
0.393,0.41600000000000004,0.049800000000000004,0.669,0.0,0.14200000000000002,0.606
0.878,0.607,0.179,0.0298,3.71e-05,0.161,0.443
0.363,0.161,0.0316,0.87,0.0,0.71,0.28500000000000003
0.81,0.497,0.06470000000000001,0.0333,0.0,0.111,0.343
0.838,0.629,0.0776,0.041800000000000004,0.010400000000000001,0.1,0.8300000000000001
0.8140000000000001,0.54,0.321,0.617,0.0,0.17300000000000001,0.47600000000000003
0.861,0.656,0.425,0.10400000000000001,0.0,0.09860000000000001,0.331
0.907,0.592,0.0858,0.532,0.0,0.289,0.545
0.645,0.553,0.0524,0.219,0.0,0.198,0.45
0.686,0.6900000000000001,0.24,0.122,0.0,0.137,0.528
0.657,0.611,0.491,0.032,0.0,0.46900000000000003,0.40800000000000003
0.8240000000000001,0.577,0.357,0.0109,0.0,0.107,0.442
0.589,0.61,0.0921,0.152,0.000261,0.374,0.34800000000000003
0.607,0.851,0.0364,0.623,0.35100000000000003,0.107,0.47900000000000004
0.651,0.7030000000000001,0.0816,0.0297,0.0,0.0608,0.647
0.639,0.446,0.0378,0.295,0.0,0.181,0.363
0.784,0.521,0.0322,0.062,4.749999999999999e-06,0.0995,0.8170000000000001
0.9530000000000001,0.621,0.154,0.00799,4.87e-06,0.307,0.378
0.455,0.216,0.06960000000000001,0.915,0.008990000000000001,0.0949,0.11800000000000001
0.792,0.707,0.0623,0.116,0.0,0.12,0.40800000000000003
0.841,0.502,0.211,0.52,0.000187,0.10300000000000001,0.863
0.422,0.377,0.0376,0.315,0.0,0.107,0.227
0.708,0.598,0.0291,0.037,0.0,0.17,0.6980000000000001
0.6940000000000001,0.653,0.0379,0.167,0.0,0.136,0.865
0.707,0.725,0.196,0.599,0.0,0.052500000000000005,0.761
0.667,0.457,0.439,0.341,0.0,0.114,0.266
0.252,0.8270000000000001,0.032100000000000004,0.08360000000000001,0.000287,0.219,0.47700000000000004
0.643,0.436,0.0357,0.7020000000000001,0.0889,0.115,0.755
0.776,0.808,0.117,0.0297,0.000127,0.10300000000000001,0.494
0.45,0.373,0.0536,0.116,1.1900000000000001e-05,0.107,0.176
0.769,0.395,0.0287,0.28500000000000003,0.0,0.0776,0.558
0.433,0.20800000000000002,0.033,0.975,8.53e-06,0.114,0.234
0.839,0.784,0.0654,0.06280000000000001,0.000159,0.08460000000000001,0.54
0.9,0.389,0.045,0.603,2.24e-06,0.0975,0.546
0.843,0.7000000000000001,0.08030000000000001,0.09340000000000001,0.0,0.14,0.899
0.6940000000000001,0.637,0.0806,0.298,9.689999999999999e-06,0.123,0.506
0.756,0.336,0.0313,0.724,0.000359,0.111,0.432
0.525,0.869,0.036500000000000005,0.189,0.000337,0.09430000000000001,0.799
0.662,0.489,0.052500000000000005,0.163,0.0,0.17200000000000001,0.506
0.5700000000000001,0.672,0.0716,0.17200000000000001,1.04e-06,0.07680000000000001,0.461
0.6940000000000001,0.8220000000000001,0.233,0.0703,1.18e-06,0.09770000000000001,0.356
0.634,0.34,0.034,0.354,0.0,0.09620000000000001,0.41300000000000003
0.549,0.643,0.0543,0.0792,1.2100000000000001e-05,0.107,0.123
0.8140000000000001,0.628,0.221,0.167,0.0,0.101,0.677
0.682,0.721,0.0284,0.0341,0.0,0.381,0.248
0.6940000000000001,0.9480000000000001,0.0361,0.00936,1.62e-05,0.139,0.705
0.6970000000000001,0.875,0.034,0.137,0.0,0.28,0.774
0.459,0.759,0.0998,0.131,0.0,0.356,0.667
0.598,0.249,0.0603,0.194,0.0,0.0892,0.292
0.6990000000000001,0.385,0.0427,0.6930000000000001,0.41000000000000003,0.094,0.274
0.5650000000000001,0.5670000000000001,0.037,0.038900000000000004,0.0,0.212,0.439
0.462,0.745,0.0699,0.0367,0.0,0.0795,0.254
0.5640000000000001,0.391,0.031100000000000003,0.47800000000000004,0.0,0.127,0.101
0.613,0.493,0.0512,0.421,0.0,0.19,0.434
0.537,0.444,0.275,0.263,0.0,0.14100000000000001,0.594
0.389,0.555,0.0335,0.8300000000000001,0.0,0.153,0.485
0.5630000000000001,0.799,0.0358,0.529,0.00024099999999999998,0.28,0.46900000000000003
0.535,0.306,0.0298,0.8220000000000001,0.0,0.0976,0.386
0.49,0.28400000000000003,0.0397,0.489,0.0,0.107,0.151
0.6890000000000001,0.14300000000000002,0.264,0.97,0.0,0.109,0.528
0.705,0.681,0.148,0.41100000000000003,0.0,0.121,0.626
0.367,0.552,0.0504,0.0258,0.000217,0.154,0.07780000000000001
0.648,0.497,0.0426,0.242,0.0,0.362,0.434
0.803,0.5650000000000001,0.23500000000000001,0.0558,0.0,0.14100000000000001,0.47400000000000003
0.629,0.498,0.0373,0.405,0.0,0.113,0.492
0.77,0.616,0.169,0.34,0.0,0.0901,0.708
0.648,0.54,0.0318,0.339,0.0,0.0661,0.358
0.595,0.745,0.06720000000000001,0.559,0.000798,0.0726,0.6980000000000001
0.45,0.724,0.358,0.318,0.0,0.353,0.671
0.78,0.438,0.215,0.198,0.0,0.112,0.242
0.687,0.666,0.402,0.0519,3.0099999999999996e-06,0.399,0.464
0.646,0.456,0.0327,0.176,0.0,0.36,0.45
0.675,0.751,0.07050000000000001,0.159,0.0,0.105,0.64
0.9470000000000001,0.605,0.34600000000000003,0.0748,7.54e-06,0.0901,0.656
0.756,0.596,0.452,0.5720000000000001,0.0,0.101,0.673
0.738,0.67,0.0439,0.458,0.0,0.361,0.651
0.611,0.803,0.039400000000000004,0.004370000000000001,1.41e-06,0.604,0.624
0.722,0.588,0.054400000000000004,0.031900000000000005,0.0,0.183,0.59
0.426,0.787,0.14100000000000001,0.0273,3.5199999999999998e-06,0.0975,0.549
0.7010000000000001,0.666,0.0328,0.112,0.000828,0.19,0.734
0.7000000000000001,0.792,0.116,0.00532,6.07e-06,0.363,0.711
0.626,0.864,0.0378,0.0682,0.0,0.08700000000000001,0.555
0.603,0.771,0.0627,0.194,0.0,0.13,0.332
0.494,0.553,0.197,0.41300000000000003,4.1700000000000004e-05,0.218,0.359
0.769,0.724,0.0864,0.548,0.0,0.161,0.464
0.812,0.712,0.045200000000000004,0.01,0.0,0.108,0.85
0.724,0.5,0.259,0.41000000000000003,0.0,0.115,0.317
0.717,0.675,0.17500000000000002,0.715,0.0,0.154,0.581
0.879,0.5740000000000001,0.391,0.519,8.759999999999999e-06,0.14400000000000002,0.34600000000000003
0.583,0.67,0.0646,0.0374,0.0001,0.126,0.498
0.514,0.7030000000000001,0.0298,0.010700000000000001,7.620000000000001e-05,0.13,0.356
0.767,0.313,0.07980000000000001,0.838,0.0,0.105,0.765
0.75,0.797,0.11800000000000001,0.293,0.0,0.392,0.523
0.505,0.728,0.041600000000000005,0.0942,0.0,0.09820000000000001,0.23900000000000002
0.8290000000000001,0.343,0.09820000000000001,0.007180000000000001,0.0,0.17200000000000001,0.309
0.677,0.557,0.47200000000000003,0.114,0.0,0.137,0.797
0.793,0.842,0.0804,0.165,0.0,0.107,0.747
0.591,0.457,0.0369,0.0872,2.97e-05,0.152,0.253
0.665,0.707,0.03,0.193,0.0,0.219,0.391
0.8240000000000001,0.764,0.0854,0.0888,0.0029400000000000003,0.117,0.881
0.626,0.681,0.037700000000000004,0.0263,0.0,0.453,0.229
0.797,0.266,0.0415,0.289,0.0368,0.0969,0.683
0.735,0.6970000000000001,0.0541,0.134,0.0,0.305,0.34400000000000003
0.671,0.636,0.10300000000000001,0.515,0.00041099999999999996,0.17200000000000001,0.262
0.71,0.932,0.056400000000000006,0.00269,0.00919,0.373,0.577
0.622,0.9540000000000001,0.0524,0.0165,0.000136,0.311,0.457
0.7000000000000001,0.55,0.10400000000000001,0.16,0.00011899999999999999,0.0644,0.854
0.672,0.64,0.0269,0.0135,0.0511,0.10300000000000001,0.51
0.653,0.792,0.0342,0.0994,0.0,0.731,0.17500000000000002
0.871,0.401,0.377,0.562,0.0,0.09290000000000001,0.766
0.836,0.552,0.131,0.185,9.77e-06,0.315,0.673
0.614,0.644,0.0426,0.0134,7.07e-06,0.117,0.651
0.6950000000000001,0.756,0.042300000000000004,0.0449,0.000174,0.298,0.41300000000000003
0.779,0.661,0.085,0.34600000000000003,0.000274,0.155,0.616
0.626,0.81,0.0903,0.055200000000000006,0.0,0.122,0.521
0.355,0.399,0.026600000000000002,0.30000000000000004,3.2099999999999998e-06,0.088,0.2
0.9540000000000001,0.367,0.28800000000000003,0.341,5.48e-06,0.0979,0.372
0.634,0.41300000000000003,0.0403,0.5640000000000001,0.433,0.116,0.038
0.5650000000000001,0.612,0.163,0.457,4.89e-05,0.0823,0.522
0.398,0.9560000000000001,0.329,0.00935,0.0038,0.14200000000000002,0.269
0.966,0.509,0.123,0.496,0.0,0.0799,0.646
0.754,0.706,0.09230000000000001,0.23700000000000002,3.46e-05,0.097,0.536
0.783,0.835,0.0625,0.14100000000000001,0.00022099999999999998,0.313,0.586
0.749,0.723,0.162,0.624,0.000149,0.129,0.596
0.636,0.886,0.043300000000000005,0.34700000000000003,0.0,0.171,0.589
0.614,0.502,0.195,0.606,0.00321,0.20400000000000001,0.337
0.77,0.787,0.058300000000000005,0.198,0.0,0.262,0.513
0.732,0.864,0.0378,0.161,1.3400000000000002e-05,0.367,0.5680000000000001
0.781,0.726,0.08360000000000001,0.029900000000000003,0.0,0.093,0.436
0.534,0.5760000000000001,0.35100000000000003,0.0436,0.0,0.107,0.328
0.901,0.792,0.245,0.0346,1.36e-06,0.229,0.65
0.664,0.721,0.0367,0.0563,0.000554,0.0745,0.747
0.766,0.8300000000000001,0.1,0.0146,0.0,0.035,0.756
0.842,0.482,0.40800000000000003,0.354,0.0,0.0979,0.714
0.833,0.6910000000000001,0.133,0.139,2.9900000000000005e-05,0.131,0.866
0.858,0.625,0.404,0.225,0.0,0.18,0.659
0.616,0.653,0.307,0.487,0.0,0.11900000000000001,0.561
0.893,0.6990000000000001,0.0517,0.057600000000000005,3.02e-06,0.128,0.747
0.678,0.531,0.0374,0.126,3.44e-05,0.377,0.176
0.592,0.342,0.0339,0.193,0.0024500000000000004,0.11,0.155
0.5670000000000001,0.40800000000000003,0.0599,0.28700000000000003,0.9450000000000001,0.111,0.198
0.542,0.268,0.0256,0.682,0.0069700000000000005,0.14,0.255
0.501,0.511,0.0488,0.156,0.000106,0.15,0.505
0.756,0.791,0.26,0.28300000000000003,0.0,0.147,0.519
0.599,0.128,0.109,0.974,0.121,0.115,0.367
0.983,0.557,0.109,0.0279,0.0,0.132,0.5650000000000001
0.73,0.445,0.0446,0.14200000000000002,0.00109,0.107,0.075
0.712,0.636,0.056600000000000004,0.303,0.0,0.112,0.126
0.624,0.602,0.23,0.249,0.0,0.10300000000000001,0.63
0.5680000000000001,0.436,0.027100000000000003,0.761,0.000509,0.09910000000000001,0.216
0.641,0.34600000000000003,0.036000000000000004,0.913,3.990000000000001e-05,0.10400000000000001,0.187
0.921,0.367,0.187,0.0815,0.0,0.0824,0.307
0.855,0.419,0.20700000000000002,0.0529,0.0,0.0951,0.34800000000000003
0.535,0.809,0.553,0.209,0.0,0.115,0.179
0.914,0.6960000000000001,0.134,0.0022500000000000003,7.97e-05,0.0979,0.5720000000000001
0.8280000000000001,0.724,0.342,0.795,0.0,0.093,0.656
0.553,0.767,0.0741,0.006810000000000001,2.95e-06,0.0903,0.669
0.6930000000000001,0.5750000000000001,0.0906,0.121,0.0,0.10400000000000001,0.353
0.642,0.6950000000000001,0.0281,0.000443,1.02e-05,0.0753,0.642
0.618,0.5650000000000001,0.222,0.15,3.37e-06,0.09960000000000001,0.858
0.843,0.805,0.23700000000000002,0.0022600000000000003,1.4e-05,0.138,0.48
0.422,0.34,0.0351,0.877,1.77e-05,0.149,0.223
0.648,0.781,0.027100000000000003,0.0332,0.013000000000000001,0.305,0.8220000000000001
0.5700000000000001,0.423,0.030100000000000002,0.028,0.0,0.0614,0.169
0.737,0.867,0.0458,0.0398,0.0,0.32,0.506
0.764,0.705,0.0284,0.259,8.920000000000001e-05,0.12,0.781
0.669,0.785,0.042100000000000005,0.0685,0.0,0.5660000000000001,0.84
0.585,0.892,0.0424,0.00108,0.0,0.281,0.878
0.6950000000000001,0.5750000000000001,0.116,0.198,0.0,0.0614,0.6990000000000001
0.524,0.306,0.0376,0.0323,0.000339,0.11,0.255
0.624,0.6000000000000001,0.0383,0.0011400000000000002,0.00134,0.06760000000000001,0.379
0.427,0.666,0.0415,0.176,0.229,0.08560000000000001,0.232
0.915,0.705,0.125,0.0032300000000000002,0.0228,0.0621,0.9580000000000001
0.868,0.721,0.0443,0.0835,9.11e-05,0.07590000000000001,0.964
0.76,0.371,0.0531,0.00772,0.0,0.0785,0.653
0.65,0.584,0.307,0.017400000000000002,1.5399999999999999e-06,0.042,0.37
0.557,0.652,0.145,0.134,0.0,0.292,0.433
0.5730000000000001,0.291,0.0727,0.921,0.0,0.0487,0.5750000000000001
0.681,0.525,0.0337,0.00206,0.0,0.228,0.183
0.767,0.618,0.032,0.31,0.0,0.179,0.243
0.534,0.39,0.233,0.675,0.0,0.185,0.429
0.638,0.755,0.0682,0.362,3.0899999999999996e-06,0.329,0.739
0.47300000000000003,0.128,0.036500000000000005,0.9480000000000001,5.360000000000001e-05,0.101,0.0897
0.6930000000000001,0.874,0.0693,0.034,8.33e-06,0.289,0.647
0.727,0.8320000000000001,0.0366,0.181,0.0,0.061500000000000006,0.213
0.6980000000000001,0.457,0.0307,0.581,0.263,0.114,0.308
0.492,0.224,0.049300000000000004,0.91,0.0,0.14200000000000002,0.424
0.775,0.652,0.152,0.00757,0.000598,0.105,0.922
0.512,0.724,0.167,0.109,1.73e-05,0.247,0.241
0.726,0.728,0.0408,0.23900000000000002,0.0,0.177,0.5660000000000001
0.748,0.653,0.0567,0.192,0.0,0.105,0.46
0.757,0.743,0.281,0.167,0.0,0.266,0.605
0.536,0.296,0.0346,0.892,0.0,0.0873,0.151
0.519,0.246,0.0396,0.774,2.35e-06,0.0946,0.108
0.738,0.549,0.051300000000000005,0.638,0.402,0.111,0.47500000000000003
0.5760000000000001,0.329,0.0487,0.8130000000000001,0.0006709999999999999,0.108,0.397
0.742,0.759,0.188,0.0089,0.0,0.0656,0.506
0.756,0.879,0.10300000000000001,0.033,0.0,0.0852,0.755
0.522,0.357,0.029900000000000003,0.432,3.31e-06,0.094,0.14
0.5690000000000001,0.403,0.0439,0.593,4.49e-06,0.10200000000000001,0.269
0.805,0.838,0.08460000000000001,0.148,2.0200000000000003e-05,0.107,0.65
0.6930000000000001,0.508,0.0863,0.591,6.14e-05,0.0975,0.553
0.76,0.659,0.0946,0.395,2.17e-06,0.113,0.747
0.888,0.834,0.0809,0.296,0.000638,0.0801,0.795
0.648,0.709,0.366,0.316,0.0,0.125,0.37
0.765,0.6910000000000001,0.0692,0.226,4.190000000000001e-05,0.0951,0.711
0.926,0.661,0.255,0.0796,0.0,0.0694,0.891
0.736,0.632,0.0648,0.18,0.0,0.34900000000000003,0.503
0.805,0.806,0.0393,0.0828,0.0,0.156,0.682
0.807,0.712,0.1,0.532,2.3700000000000003e-05,0.163,0.792
0.771,0.765,0.050800000000000005,0.0487,0.0,0.313,0.66
0.9510000000000001,0.41500000000000004,0.077,0.5720000000000001,0.004030000000000001,0.0792,0.633
0.8220000000000001,0.781,0.051300000000000005,0.07780000000000001,0.0,0.0993,0.887
0.668,0.392,0.0585,0.789,0.0027500000000000003,0.34500000000000003,0.323
0.608,0.464,0.192,0.17400000000000002,0.0,0.712,0.274
0.662,0.788,0.20500000000000002,0.019100000000000002,0.0,0.055900000000000005,0.711
0.861,0.6950000000000001,0.28400000000000003,0.301,0.0,0.269,0.8130000000000001
0.739,0.788,0.0731,0.051300000000000005,0.0,0.28200000000000003,0.47300000000000003
0.549,0.646,0.09670000000000001,0.454,0.0,0.109,0.76
0.685,0.6990000000000001,0.0349,0.317,0.0,0.08950000000000001,0.884
0.842,0.807,0.134,0.005200000000000001,1.06e-06,0.0613,0.441
0.9430000000000001,0.6890000000000001,0.0541,0.0199,0.0,0.112,0.49
0.8270000000000001,0.768,0.265,0.79,2.4500000000000003e-05,0.497,0.734
0.728,0.266,0.029300000000000003,0.872,1.0300000000000001e-05,0.114,0.307
0.507,0.8320000000000001,0.0425,0.006430000000000001,1.6000000000000003e-05,0.229,0.485
0.675,0.793,0.157,0.108,0.0,0.10300000000000001,0.233
0.673,0.639,0.036000000000000004,0.388,0.0,0.164,0.217
0.648,0.672,0.0436,0.36,0.0,0.097,0.435
0.736,0.656,0.23800000000000002,0.228,0.0134,0.178,0.223
0.742,0.449,0.105,0.171,0.0466,0.125,0.14400000000000002
0.596,0.915,0.0682,0.0949,1.7e-06,0.12,0.629
0.544,0.704,0.043500000000000004,0.015600000000000001,0.0,0.164,0.265
0.687,0.841,0.0942,0.156,0.0,0.0834,0.811
0.526,0.334,0.251,0.7020000000000001,0.00782,0.058600000000000006,0.522
0.61,0.747,0.109,0.0245,0.0,0.106,0.439
0.496,0.732,0.0388,0.23600000000000002,0.0,0.09050000000000001,0.325
0.658,0.634,0.0431,0.010400000000000001,0.0,0.12,0.302
0.596,0.743,0.0302,0.06960000000000001,2.37e-06,0.202,0.531
0.624,0.908,0.09920000000000001,0.40800000000000003,0.0,0.139,0.659
0.591,0.8310000000000001,0.035500000000000004,0.23500000000000001,0.00142,0.057100000000000005,0.678
0.632,0.773,0.0346,0.0623,0.0,0.08850000000000001,0.47400000000000003
0.763,0.859,0.047900000000000005,0.322,0.00030000000000000003,0.117,0.8130000000000001
0.708,0.6950000000000001,0.0637,0.0826,0.0,0.08650000000000001,0.521
0.705,0.499,0.0716,0.317,1.5200000000000002e-05,0.131,0.501
0.656,0.592,0.23700000000000002,0.133,0.0,0.23900000000000002,0.53
0.77,0.637,0.34500000000000003,0.10300000000000001,0.0,0.171,0.431
0.605,0.595,0.0374,0.362,0.0,0.101,0.308
0.6880000000000001,0.389,0.17400000000000002,0.779,7.259999999999999e-06,0.108,0.536
0.713,0.805,0.054,0.245,0.0024000000000000002,0.0473,0.34900000000000003
0.789,0.8230000000000001,0.06670000000000001,0.0221,0.0148,0.0188,0.891
0.711,0.611,0.33,0.005880000000000001,0.0,0.23,0.14400000000000002
0.5680000000000001,0.736,0.0557,0.201,0.0,0.362,0.72
0.81,0.658,0.329,0.022,0.0,0.309,0.433
0.617,0.8320000000000001,0.0697,0.113,0.0,0.126,0.28
0.8250000000000001,0.557,0.0599,0.663,9.339999999999999e-06,0.111,0.936
0.646,0.594,0.035,0.0235,0.0,0.185,0.558
0.613,0.843,0.121,0.022500000000000003,0.0,0.10400000000000001,0.624
0.626,0.453,0.030600000000000002,0.8160000000000001,1.91e-06,0.09040000000000001,0.494
0.581,0.456,0.0269,0.794,3.84e-06,0.123,0.4
0.5670000000000001,0.211,0.0315,0.9520000000000001,5.2400000000000007e-05,0.275,0.289
0.429,0.486,0.101,0.866,0.0,0.09820000000000001,0.661
0.85,0.658,0.221,0.139,0.0,0.063,0.8320000000000001
0.726,0.499,0.0379,0.0921,0.0,0.0717,0.465
0.723,0.304,0.052000000000000005,0.744,0.0224,0.107,0.271
0.777,0.308,0.031400000000000004,0.226,0.0,0.109,0.634
0.612,0.423,0.050800000000000005,0.588,0.0,0.117,0.18
0.733,0.611,0.548,0.454,0.0,0.107,0.804
0.5630000000000001,0.23,0.11,0.877,0.0,0.11800000000000001,0.334
0.764,0.846,0.0636,0.159,0.000263,0.0475,0.777
0.752,0.587,0.0291,0.281,8.74e-06,0.148,0.584
0.643,0.785,0.201,0.199,0.0,0.17400000000000002,0.217
0.736,0.678,0.0475,0.020200000000000003,0.0,0.155,0.518
0.766,0.295,0.046400000000000004,0.9470000000000001,4.440000000000001e-05,0.11900000000000001,0.805
0.61,0.562,0.031900000000000005,0.361,0.0,0.0969,0.28200000000000003
0.795,0.658,0.07010000000000001,0.176,1.18e-06,0.23900000000000002,0.6960000000000001
0.771,0.76,0.154,0.0845,0.0,0.0716,0.715
0.787,0.75,0.20500000000000002,0.0959,0.0,0.897,0.879
0.484,0.58,0.256,0.354,0.0,0.374,0.597
0.577,0.753,0.0361,0.0318,0.0,0.334,0.419
0.7020000000000001,0.487,0.417,0.534,0.0,0.116,0.384
0.773,0.8,0.09870000000000001,0.0613,0.004030000000000001,0.0327,0.842
0.594,0.716,0.09870000000000001,0.137,0.00108,0.08310000000000001,0.29
0.768,0.56,0.0859,0.709,0.0007909999999999999,0.115,0.372
0.8260000000000001,0.878,0.0599,0.024200000000000003,0.0,0.0789,0.686
0.93,0.837,0.187,0.256,2.37e-06,0.23900000000000002,0.8210000000000001
0.711,0.839,0.117,0.0472,0.0,0.0806,0.932
